document,topic,gamma
scopus_2442,8,0.021392078948610064
scopus_2455,8,0.03262361691516223
scopus_2467,8,0.1801048489896719
scopus_2475,8,0.019621586763584067
scopus_248,8,0.2708600065705929
scopus_2494,8,0.01323838392307232
scopus_2497,8,0.012751314628518069
scopus_251,8,0.13198251282374412
scopus_2518,8,0.15324601007555974
scopus_2523,8,0.3751834439256354
scopus_2527,8,0.016833153917336342
scopus_2532,8,0.06651074934862994
scopus_2538,8,0.01265358281364168
scopus_2541,8,0.010772618526161947
scopus_2544,8,0.01885178849248407
scopus_2552,8,0.012626946974221395
scopus_2553,8,0.23702874882826672
scopus_2557,8,0.020079463979237162
scopus_2562,8,0.6735661493052019
scopus_258,8,0.03917073700100927
scopus_2580,8,0.06777692198003402
scopus_2586,8,0.16528966993797903
scopus_2590,8,0.010990460544516587
scopus_2596,8,0.3309246547197275
scopus_26,8,0.04034878716113904
scopus_260,8,0.009453163298038775
scopus_2606,8,0.5104701187883001
scopus_262,8,0.020655780164771875
scopus_2620,8,0.019622622729398773
scopus_2621,8,0.043059700409921305
scopus_2624,8,0.033667080039819115
scopus_2626,8,0.021545986822649826
scopus_2657,8,0.10333619152366001
scopus_267,8,0.5835251555034252
scopus_2671,8,0.013177429290923661
scopus_2673,8,0.16879915441779608
scopus_2682,8,0.03886052189500186
scopus_269,8,0.051957474123726324
scopus_2700,8,0.08808369546025388
scopus_2706,8,0.21462286881281054
scopus_2713,8,0.01953196322935299
scopus_2719,8,0.09975676754251846
scopus_2725,8,0.32065392875828375
scopus_2752,8,0.016633477410652336
scopus_2754,8,0.08968222413279178
scopus_2756,8,0.01653846236195817
scopus_2757,8,0.07276735549133456
scopus_2761,8,0.03848167796545955
scopus_2763,8,0.11784214347627463
scopus_2765,8,0.02979961919457384
scopus_2768,8,0.04305255918319473
scopus_277,8,0.03911610480401473
scopus_2772,8,0.1884178203814118
scopus_2798,8,0.12838241058471025
scopus_2799,8,0.02607744524614934
scopus_2802,8,0.011188900554760309
scopus_2819,8,0.1319473789601591
scopus_2827,8,0.03782567091077646
scopus_2829,8,0.030224569664281505
scopus_2830,8,0.05325577221626784
scopus_2834,8,0.08638179321717115
scopus_2838,8,0.5306895825528503
scopus_2839,8,0.06502983778749429
scopus_2840,8,0.07133660509166806
scopus_2842,8,0.10278460566255716
scopus_2846,8,0.028537450237991088
scopus_285,8,0.020286673936434248
scopus_2856,8,0.1798765762987737
scopus_2867,8,0.028985098035490153
scopus_2869,8,0.04837598676866692
scopus_2874,8,0.02127393640126439
scopus_289,8,0.16590218911997986
scopus_2894,8,0.0757531030652986
scopus_2899,8,0.3550909778825633
scopus_2918,8,0.06364967895825903
scopus_2921,8,0.026459620272927028
scopus_2922,8,0.02797285649710399
scopus_2924,8,0.3905072935888816
scopus_2934,8,0.07741358964277555
scopus_2937,8,0.1329123424801973
scopus_2945,8,0.5556927764784538
scopus_2948,8,0.0686314561192283
scopus_2949,8,0.0180654690252686
scopus_2956,8,0.02838506015443297
scopus_2957,8,0.014093837509292021
scopus_2959,8,0.025111287576317993
scopus_296,8,0.021197247291644728
scopus_2961,8,0.14348573654252608
scopus_2966,8,0.04433965026220296
scopus_2971,8,0.06008746035600375
scopus_2985,8,0.08938422469630396
scopus_2987,8,0.1241708271324078
scopus_2993,8,0.046801707902654435
scopus_2997,8,0.20935451521614193
scopus_3006,8,0.028971987151452216
scopus_3015,8,0.019047621816468196
scopus_3021,8,0.02092322651899277
scopus_3046,8,0.021079645113096752
scopus_3048,8,0.025555921966852396
scopus_3063,8,0.07215381750367766
scopus_3064,8,0.041025680298878514
scopus_3070,8,0.19711949109844196
scopus_3076,8,0.010273717980552871
scopus_3084,8,0.017565054871015142
scopus_3089,8,0.029084283390475564
scopus_3106,8,0.10726145935868045
scopus_3109,8,0.14550879867493863
scopus_3115,8,0.45038735408622094
scopus_3122,8,0.009192566591835843
scopus_3124,8,0.01838647447632127
scopus_3133,8,0.03236065062572859
scopus_3136,8,0.27219453239593566
scopus_3157,8,0.13329971723064205
scopus_3160,8,0.01596567092604809
scopus_3166,8,0.012066533489109145
scopus_3182,8,0.04671054037576926
scopus_3189,8,0.1435219516909032
scopus_319,8,0.2709485089431594
scopus_3191,8,0.007791609101598215
scopus_3195,8,0.06242293781498695
scopus_3208,8,0.01106697305860901
scopus_3211,8,0.048299053553729786
scopus_3223,8,0.08122597948506849
scopus_3227,8,0.019344751955048964
scopus_3231,8,0.1562798688495112
scopus_3237,8,0.027360514887045505
scopus_3238,8,0.03037076530006703
scopus_3247,8,0.01898628025487549
scopus_327,8,0.0047228756402782875
scopus_3270,8,0.020539433497368833
scopus_3277,8,0.01712621823989326
scopus_3278,8,0.4571218325103822
scopus_3294,8,0.010114307648394757
scopus_33,8,0.023703247936735162
scopus_3301,8,0.05177096357886178
scopus_3304,8,0.023407277714070925
scopus_3308,8,0.2955143089657712
scopus_3319,8,0.01227648863567539
scopus_3326,8,0.01941828406705514
scopus_3327,8,0.16143916288982763
scopus_3331,8,0.01366267033712548
scopus_3336,8,0.09976308360730331
scopus_3338,8,0.02567360329209893
scopus_3357,8,0.03508039628216487
scopus_3369,8,0.06477870075318194
scopus_3385,8,0.030892854687082066
scopus_34,8,0.014506580915244871
scopus_3400,8,0.07616209444848683
scopus_3404,8,0.05448616079439969
scopus_3405,8,0.0678132199907317
scopus_3408,8,0.02997279488980016
scopus_3424,8,0.0023473046832349436
scopus_3428,8,0.022316341253710317
scopus_3430,8,0.1483503186974032
scopus_3439,8,0.025583713654765035
scopus_3444,8,0.011508028928418417
scopus_3445,8,0.32591534973691805
scopus_345,8,0.018588051519391226
scopus_3451,8,0.018957276337194694
scopus_3452,8,0.223182388147247
scopus_3454,8,0.615687201953478
scopus_3467,8,0.04720549481073161
scopus_3474,8,0.11755458437140331
scopus_3477,8,0.027230354724509104
scopus_3482,8,0.039129505868683336
scopus_3509,8,0.07750264969747325
scopus_3511,8,0.046638744464526136
scopus_3515,8,0.34965742372112557
scopus_3519,8,0.09256647241562742
scopus_352,8,0.030506104757779887
scopus_3527,8,0.02791418323170833
scopus_3538,8,0.08006133983691203
scopus_3539,8,0.33247576271540613
scopus_3544,8,0.2290875732149827
scopus_3548,8,0.06375252204429911
scopus_3550,8,0.016851268261141826
scopus_3555,8,0.21019232553969083
scopus_3565,8,0.10527199168818226
scopus_3570,8,0.1605295069339167
scopus_3586,8,0.010365448190333804
scopus_360,8,0.22688636300018836
scopus_3602,8,0.031196484624705676
scopus_3613,8,0.021508119638714983
scopus_3624,8,0.040067619272594224
scopus_3630,8,0.049884775492336005
scopus_3633,8,0.8402241858868068
scopus_3638,8,0.4706818190546227
scopus_3646,8,0.009701251307798421
scopus_3651,8,0.04222855843516737
scopus_3669,8,0.2367904260831165
scopus_3675,8,0.043291675316197
scopus_3680,8,0.06409774568345343
scopus_3681,8,0.01530357816231075
scopus_3684,8,0.013801584019563053
scopus_3687,8,0.36896921888822315
scopus_3700,8,0.23948598818780759
scopus_3702,8,0.27666443666959833
scopus_3703,8,0.06374141085811844
scopus_3705,8,0.18059255842535876
scopus_3707,8,0.033932147483007116
scopus_3713,8,0.02962064028404953
scopus_372,8,0.5179873335069949
scopus_3727,8,0.09457719173843585
scopus_373,8,0.06148747089714773
scopus_3732,8,0.027146478156519414
scopus_3734,8,0.035144588911435674
scopus_3737,8,0.03987753639294295
scopus_374,8,0.03486023463982698
scopus_3744,8,0.013360589707457262
scopus_3751,8,0.010444715307047311
scopus_3753,8,0.02662094897611102
scopus_376,8,0.022305665508585162
scopus_3762,8,0.038900881725932764
scopus_3768,8,0.2829732294456225
scopus_377,8,0.011686387737393559
scopus_3770,8,0.3771338644601697
scopus_3772,8,0.0602015841730036
scopus_3789,8,0.11055096123236484
scopus_38,8,0.4630450511452
scopus_3800,8,0.7064530870781085
scopus_3822,8,0.03763470892641177
scopus_3834,8,0.04490315383034347
scopus_3848,8,0.04441243939973626
scopus_3853,8,0.09296785947553114
scopus_3871,8,0.010970031387415626
scopus_3873,8,0.06599701367504292
scopus_3884,8,0.03308583074540124
scopus_3891,8,0.0547738655592635
scopus_3899,8,0.01678405949284375
scopus_3903,8,0.7552425900202774
scopus_3910,8,0.07131381059328082
scopus_3913,8,0.12889741114384703
scopus_3920,8,0.008398678134767188
scopus_393,8,0.05066108802943733
scopus_3931,8,0.06928119233380084
scopus_3939,8,0.1984651024912641
scopus_3944,8,0.05580191051150609
scopus_3946,8,0.034763734322865225
scopus_3947,8,0.049820864835954666
scopus_3956,8,0.3688724262174048
scopus_3960,8,0.05946891014425703
scopus_3981,8,0.061298683319207306
scopus_3984,8,0.03627022535173812
scopus_3987,8,0.026136394566236263
scopus_3999,8,0.11777662672611676
scopus_4022,8,0.027373534356456394
scopus_4035,8,0.007884601306547473
scopus_4042,8,0.43870624254944823
scopus_4078,8,0.09643616803427016
scopus_4084,8,0.017774775071263405
scopus_4085,8,0.03359761749719354
scopus_4087,8,0.043496900280441744
scopus_4088,8,0.5444609494471445
scopus_4089,8,0.03959243998045833
scopus_4094,8,0.04282976661131705
scopus_4115,8,0.03551727690929177
scopus_4119,8,0.21267579773542925
scopus_413,8,0.023435826486001902
scopus_4130,8,0.04499944566379219
scopus_4134,8,0.06376619199910502
scopus_4136,8,0.09200852181016186
scopus_4148,8,0.38866013002373473
scopus_4150,8,0.4918305818232535
scopus_4152,8,0.009693784519614777
scopus_4159,8,0.030814583161348125
scopus_4169,8,0.03718331314337919
scopus_417,8,0.43634323460421087
scopus_4171,8,0.04557239292146171
scopus_4173,8,0.4447768841605547
scopus_4182,8,0.032108179510331784
scopus_4184,8,0.27606687726934964
scopus_4188,8,0.01302120966292683
scopus_4190,8,0.005967631533801997
scopus_4192,8,0.0674311381511309
scopus_4196,8,0.0201118087607545
scopus_42,8,0.08190593284182472
scopus_4203,8,0.07201369782631606
scopus_4205,8,0.28704408862467234
scopus_421,8,0.06804285944283935
scopus_4212,8,0.11003414954618637
scopus_4217,8,0.1321689540328905
scopus_4220,8,0.00531984688336518
scopus_4229,8,0.008223537030118565
scopus_4251,8,0.6850447227722631
scopus_4261,8,0.1367593839394772
scopus_4276,8,0.024735363411908434
scopus_4277,8,0.10869847980187654
scopus_4287,8,0.3222009436498254
scopus_4292,8,0.1602695446883674
scopus_4294,8,0.02605972892516603
scopus_4305,8,0.13342710430461757
scopus_4313,8,0.026675950435342075
scopus_4325,8,0.22725392422860136
scopus_433,8,0.058386931441171075
scopus_4336,8,0.012898600385542941
scopus_4342,8,0.4822487632017241
scopus_4343,8,0.023046035595039076
scopus_4351,8,0.12749435089080488
scopus_4353,8,0.5591656622754656
scopus_4366,8,0.03173951059412713
scopus_437,8,0.04304655751953707
scopus_4372,8,0.6144994426996364
scopus_4387,8,0.14307397193004243
scopus_4391,8,0.030619051561847133
scopus_4399,8,0.3157372505576953
scopus_4404,8,0.14890669172188245
scopus_4408,8,0.18673489538686286
scopus_442,8,0.02496665189917006
scopus_4423,8,0.08984879249925978
scopus_4424,8,0.03568139089782349
scopus_4426,8,0.1385956579379066
scopus_4430,8,0.38694508271664424
scopus_4432,8,0.015528159415589592
scopus_4441,8,0.031322020598557355
scopus_4472,8,0.430575759998526
scopus_4473,8,0.031946566587040155
scopus_4475,8,0.05743752674061661
scopus_4477,8,0.3981993777867693
scopus_4480,8,0.21774603364122844
scopus_4489,8,0.4729104462828605
scopus_4499,8,0.044010356621816474
scopus_45,8,0.04312182353345138
scopus_4504,8,0.5452417878670588
scopus_4505,8,0.013373015724507366
scopus_4510,8,0.1656221227289827
scopus_4512,8,0.037486696212223204
scopus_4516,8,0.44785757789424857
scopus_4527,8,0.3705944484376246
scopus_4531,8,0.045643339511615345
scopus_4532,8,0.10031907046532658
scopus_4536,8,0.004153776312950329
scopus_4545,8,0.09272972459159225
scopus_4546,8,0.08911520791429647
scopus_4560,8,0.40995538686974087
scopus_4568,8,0.5321492949001378
scopus_4569,8,0.047821464748175085
scopus_4572,8,0.748212832956572
scopus_4574,8,0.40051084079831367
scopus_4577,8,0.1897945153903318
scopus_4591,8,0.031094283493752435
scopus_4597,8,0.036572480504088345
scopus_4611,8,0.10036801296308055
scopus_462,8,0.03848574745238479
scopus_4640,8,0.025749417181785552
scopus_4682,8,0.02835820790661646
scopus_4686,8,0.027606577746161695
scopus_4701,8,0.4074961779033223
scopus_4704,8,0.24755972879776592
scopus_4713,8,0.10071864227060684
scopus_4714,8,0.08366680979582918
scopus_4720,8,0.44645722249583236
scopus_4723,8,0.20463554003657478
scopus_4741,8,0.15963788866599823
scopus_4746,8,0.16631675518647937
scopus_478,8,0.14081989976721773
scopus_4797,8,0.013308418676045817
scopus_480,8,0.02051653856880839
scopus_4800,8,0.5058277594913836
scopus_4804,8,0.3005745478263833
scopus_4806,8,0.006100054407352926
scopus_4809,8,0.011964625729069728
scopus_4822,8,0.20251393384713637
scopus_4824,8,0.017793973912129495
scopus_4826,8,0.01279657755582647
scopus_4834,8,0.19833639680572632
scopus_486,8,0.060630453248159404
scopus_4864,8,0.030588476587925573
scopus_4867,8,0.07544248275588912
scopus_4870,8,0.022389906179517048
scopus_4873,8,0.037220453542365486
scopus_4879,8,0.07562000925114433
scopus_4882,8,0.08638705045446365
scopus_4884,8,0.6677761032680815
scopus_489,8,0.3193959601007941
scopus_4892,8,0.5410246882497658
scopus_4894,8,0.017920856047717867
scopus_49,8,0.12242635577255774
scopus_490,8,0.13071338508388505
scopus_4902,8,0.37971515144024426
scopus_4905,8,0.2774961416976978
scopus_4907,8,0.012240140072633096
scopus_4914,8,0.02265442296587124
scopus_4916,8,0.024422421845763598
scopus_4918,8,0.1400435278239049
scopus_4928,8,0.007791499259517705
scopus_4936,8,0.02755130222719837
scopus_4944,8,0.020263698085907285
scopus_4954,8,0.05801302187881542
scopus_4960,8,0.05444562307575209
scopus_497,8,0.016454853367070345
scopus_4974,8,0.15929942286724863
scopus_4984,8,0.021629768623694274
scopus_4989,8,0.43241373541866696
scopus_5004,8,0.13587433250644565
scopus_5021,8,0.6543319949712614
scopus_5046,8,0.7196632897347714
scopus_5075,8,0.06551834016509817
scopus_5084,8,0.017993647589102615
scopus_5103,8,0.028363427962351133
scopus_5109,8,0.07539134050574023
scopus_5110,8,0.03118611473047017
scopus_5112,8,0.265217842684815
scopus_5119,8,0.00828395398145016
scopus_5127,8,0.41472572449074846
scopus_5139,8,0.021500559626988124
scopus_5140,8,0.38144171890419887
scopus_517,8,0.04474104722179291
scopus_5187,8,0.114222616576824
scopus_5190,8,0.560981595817982
scopus_5191,8,0.056023806264022695
scopus_5208,8,0.09289150910776922
scopus_5229,8,0.3787907572239617
scopus_5246,8,0.006498700741659818
scopus_5249,8,0.008859627122057049
scopus_5251,8,0.29458590787942457
scopus_5262,8,0.06390019883277662
scopus_5279,8,0.03177272783803221
scopus_5299,8,0.010285982247945925
scopus_530,8,0.05586631213488871
scopus_5303,8,0.13174425674562554
scopus_5314,8,0.09791623607201078
scopus_5317,8,0.3835330700900946
scopus_532,8,0.2270720174255571
scopus_533,8,0.03964047128031649
scopus_5343,8,0.3527125050315109
scopus_5355,8,0.18394046173729292
scopus_5358,8,0.05536189716892713
scopus_5360,8,0.4743792541666508
scopus_5366,8,0.40651314918216785
scopus_5379,8,0.03582580322812735
scopus_5380,8,0.5484689751468766
scopus_5383,8,0.013976010493807898
scopus_5389,8,0.6812599540009523
scopus_5402,8,0.26334450524044
scopus_5408,8,0.02083933367125659
scopus_5411,8,0.19968412064766783
scopus_5416,8,0.029659382988900744
scopus_5421,8,0.03669054778324334
scopus_5445,8,0.043706955419082434
scopus_5449,8,0.020600308016938074
scopus_5453,8,0.06295308541887487
scopus_5461,8,0.07125251626411586
scopus_5464,8,0.02472629022898333
scopus_5473,8,0.06463819795174688
scopus_5492,8,0.09273522081401606
scopus_550,8,0.022482295318370062
scopus_5505,8,0.7760213578947295
scopus_5533,8,0.030511348088834093
scopus_5542,8,0.008107092011611538
scopus_5546,8,0.15047963852590665
scopus_555,8,0.36711633732872306
scopus_556,8,0.12921030074413958
scopus_5562,8,0.18797749819837253
scopus_5577,8,0.4443503174083209
scopus_558,8,0.023236033609544224
scopus_5594,8,0.17602909952486034
scopus_561,8,0.08322762295041994
scopus_5614,8,0.07843325595535505
scopus_5615,8,0.4693521489919794
scopus_5635,8,0.03347409112608618
scopus_57,8,0.1898679568668124
scopus_582,8,0.05161220261678836
scopus_584,8,0.4555285879044053
scopus_586,8,0.1791476543708422
scopus_588,8,0.017340142856589715
scopus_593,8,0.0743757831647337
scopus_60,8,0.011109530034601656
scopus_604,8,0.08822366420093619
scopus_631,8,0.01972359818620306
scopus_633,8,0.025002814534198003
scopus_65,8,0.02301024242655609
scopus_652,8,0.7510644522618882
scopus_657,8,0.006816979985874197
scopus_658,8,0.07468661627041064
scopus_66,8,0.09609763783224737
scopus_660,8,0.10518192610632343
scopus_671,8,0.05505333836321414
scopus_673,8,0.030810935181652753
scopus_684,8,0.01332258238138483
scopus_69,8,0.028735005230820922
scopus_696,8,0.4281832200050817
scopus_703,8,0.13307637616029236
scopus_705,8,0.45649117358172303
scopus_706,8,0.10500475976581464
scopus_715,8,0.014674101386754781
scopus_719,8,0.042101402547685976
scopus_720,8,0.47037766848414475
scopus_735,8,0.02841313400963833
scopus_740,8,0.04010548257973436
scopus_743,8,0.10303758629684134
scopus_744,8,0.22550176642509995
scopus_751,8,0.01862341673576723
scopus_759,8,0.040742597712015154
scopus_762,8,0.29886830701348077
scopus_764,8,0.01738201419468686
scopus_774,8,0.09214701975553592
scopus_775,8,0.00943106579264664
scopus_777,8,0.07732375012547157
scopus_779,8,0.10026413791860199
scopus_78,8,0.04787130718097333
scopus_800,8,0.35678373950152537
scopus_804,8,0.4651037736775899
scopus_807,8,0.013739616831282922
scopus_838,8,0.28622997454104787
scopus_842,8,0.3508948911879712
scopus_843,8,0.03674111839508216
scopus_848,8,0.024663677259009455
scopus_854,8,0.01906204378857805
scopus_859,8,0.03723098170599388
scopus_861,8,0.03591867657823123
scopus_866,8,0.02079856625215278
scopus_871,8,0.04525661953708639
scopus_873,8,0.020974640157472847
scopus_878,8,0.007397833842960465
scopus_884,8,0.1307060477081832
scopus_898,8,0.3137115072003546
scopus_90,8,0.03742157565773151
scopus_903,8,0.05415186720389684
scopus_911,8,0.15654286302432513
scopus_920,8,0.01067092298310726
scopus_938,8,0.2955912034380994
scopus_940,8,0.014770554073841454
scopus_942,8,0.18187142542990142
scopus_955,8,0.2645159823208154
scopus_956,8,0.5228288612605952
scopus_959,8,0.0641266809941688
scopus_963,8,0.018967110486034583
scopus_982,8,0.07065414282232599
scopus_985,8,0.1394240183308357
scopus_986,8,0.027505827999535756
scopus_987,8,0.021480698486343573
scopus_991,8,0.46383262535327907
scopus_1000,8,0.020737032221252283
scopus_1005,8,0.023988649996013755
scopus_1016,8,0.053625454483630236
scopus_1017,8,0.05916582234816147
scopus_1032,8,0.1398637734835934
scopus_1035,8,0.3349799505881706
scopus_1037,8,0.049982510543430135
scopus_1038,8,0.19299163367831512
scopus_1041,8,0.07562577490657012
scopus_105,8,0.5654444372841438
scopus_1052,8,0.10797508999308661
scopus_1058,8,0.027711110611613424
scopus_1072,8,0.029964179727108364
